arh,esp
"Eymí anunaɉu nʉngwa Jesuri, Tiro pariri, Sidón tá zori gunti, Dekápoli Galilea ɉiwʉ a'kwʉyekʉ kinkumana.","Estando allí, le llevaron un hombre que era sordo y tartamudo, y le rogaron que pusiera su mano sobre él."
"Ey ʉwa'me, inʉ a'nikʉn gwa'sʉya zʉ pawse' a'sisʉn zʉndi nuku' nanʉko, eyma takʉya gunamʉ ga'sʉngwasi” Jesuse'ri winʉkʉyana.","Por eso, pídanle al dueño de la mies que mande trabajadores a su mies."
"“ʉyari, máykʉnʉ kúkwʉ kʉnusi, tinzí nisiri, uwa a'ɉi ku'nʉyari,",que tenía tres sarmientos. La vid echó brotes y flores y las uvas iban madurando en los racimos.
Anawi keywʉ kʉriwiya ɉina rinʉnekʉ ʉnnase'ri ikʉnha'ri ʉnwinkʉmʉn ʉndinu'na uye' nʉngwari Pedruri: —“¿Simóndi ʉnkʉmʉn zʉnki nuko? ¿I'ngwi ora kineki na'mechu ki nʉnʉnkwe?,"Volvió entonces y, al encontrar dormidos a los discípulos, dijo a Pedro:—Simón, ¿duermes? ¿Ni siquiera has podido velar una hora?"
Ey awi Niwipawzey leyse' a'nikwʉyʉndi: “Mowga kuku'na kwa mowga paroma zʉ gʉmʉ nʉkagwakʉngwasi nʉkunakʉkwa a'nikwʉya na'me” ayey rini'na.c,y para ofrecer al mismo tiempo el sacrificio prescrito por la ley del Señor: una pareja de tórtolas o dos pichones.
"Yanaɉu nʉngwari: —“Anamʉsesiri wʉ ʉnzori tá me'zʉnna'me ʉnnʉnkwa awaki gun nukʉndi Samaritanuri kʉyana.Ikʉ warinzanʉ na'nige' zanʉngwa(mt :-, -)",Y le dijo:—Levántate y vete. Tu fe te ha sanado.
"Ema gun máykʉnʉ Noé zʉ gʉmʉsinʉ ɉina rinʉndi, ikʉnha zʉ gʉmʉsinʉ ɉinasin keywʉ i'mʉnʉ eygwi ka'gʉmʉse'ri ʉnde'nisi ko' ʉnzani'na.",A partir de estos tres hijos de Noé y sus descendientes se pobló toda la tierra.
Ey uye'ki Jakoburi ó a'zanisiri: —“¿Nʉndi Niwipawsin dikin a'zarwa na'me key nʉnʉkeykwe? A zʉn gun ayeykʉchʉ gʉmʉsinʉ mikʉnanu' nánʉngwa miwʉnna'me zʉn gun nʉndi” key ie'ri.,Pero Jacob se enojó mucho con ella y le dijo:—¿Crees acaso que soy Dios? Es él quien te ha impedido tener hijos.
"—“¿Miwiri Jesú tá izare'ri, Anugwe Dunari iapana gwi ki uye'?” winʉkʉyana. Uye'ki ikʉnha'se'ri: —“Ʉnne'ki, Anugwe Duna kwʉya ni, waseykumʉya kineki ihano'ku'kʉchʉ narin” winʉkʉyana.",a quienes preguntó:—¿Recibieron el Espíritu Santo cuando abrazaron la fe?—Ni siquiera hemos oído hablar del Espíritu Santo —le respondieron.
Nʉkakʉri: —‘Nʉkʉsawri mowga gʉmʉsinʉ nʉkʉgosanari du ey miwigʉnku'kino.,"A lo que tu siervo, mi padre, respondió: «Ya saben que mi mujer me dio dos hijos;"
"Tʉkin pari eygwi tʉkin ga'sana ɉina awiri, pinna ana'nuga zʉguró wina'sanusi rizweyn nuga ɉinari, akingwi winʉkey winʉmasay nʉngwa, Esausin ʉnkʉgachunnige'ri akín gunti winʉkʉyʉkwa winʉkey winga'siri.",le responderás: «Es un regalo que tu siervo Jacob envía a mi señor Esaú. Él mismo viene detrás de nosotros».
"Uye' kinka nʉnkʉri i'ngwi Jesú Barrabá za'kinuga pinnase' ɉwasʉya gun kʉnse' ka'gekwʉn nuse'ri,","Tenía en aquel momento un preso famoso, llamado [Jesús] Barrabás."
aga'kʉnamʉse' kingwi riʉnkʉwʉsa unige'ri tosʉkwey winʉkʉnanʉngwa tasi ey riyana.,"¡Ay de ustedes, doctores de la ley, que se han apoderado de la llave de la puerta del conocimiento! Ni entran ustedes ni dejan entrar a los demás."
"Awiri ingʉ chʉwi na'kukumʉngwa'ba a'zagíchʉkwa gun nʉkawʉndi, eyma anʉnchonʉkindi chʉwi na'zanʉndi nuku'kinó.",Tengo que pasar la prueba de un bautismo y me embarga la ansiedad hasta que se haya cumplido.
"Eygwi Juansin winʉnkwʉya Santiagua nʉnkʉri espada a'yukí zʉn gwakʉn gwa'su'nare,","Ordenó la ejecución de Santiago, el hermano de Juan."
"Ey uye'ri Isaase' keywʉ key ie'ri: —“Inʉri, Jakobu zʉn ʉnmikʉyʉngwa nari ga'kʉnamʉ ana'we gun auwʉndi, na'ba asinamʉ ɉina sikʉkin nenʉn a gunti inʉ ʉnde'gusi ʉnzweingwa nari keywʉri, sʉmʉ trigu ka'nisiri winu ayeygwi ka'nikʉngwa gun a'chuwʉndi, ¿Nʉgʉmʉsinʉ mazey nari aziri eygwi ni'kwe'ri du no?” kʉyana.","Isaac le respondió:—Mira, lo he puesto por señor tuyo y he declarado siervos suyos a todos sus hermanos. Le he provisto de vino y trigo, ¿qué puedo hacer ya por ti, hijo mío?"
"má Anugwe Dunase'tá, mika'mʉkʉna Dawi nʉmasey ie'ri: —‘¿Yari powru ʉɉwʉn zanʉ nenʉndi ó winre'kuso?¿Yari ga'kʉnamʉ a'gwaku' neykari winʉnkʉncho'so?","tú, por medio del Espíritu Santo, pusiste en boca de David, tu servidor y nuestro antepasado, estas palabras: ¿Por qué se alborotan las naciones y hacen planes inútiles los pueblos?"
"inʉri Niwipawri azey inʉ duna agutari na'we gun awaki nukʉndi, inʉ neki nʉkʉɉunu' gun nʉndi, ʉwa'me gwamʉ re'si ema makuruma nʉkipánákʉchʉ unanʉn na'zʉni” key ie'ri emey kinki gun yʉndi Esause' awanʉnnusi kipari nʉngwari","Te ruego que aceptes el regalo que te he traído, porque Dios ha sido generoso conmigo y tengo de todo.Tanto insistió Jacob, que al fin Esaú aceptó."
"Ey unari eykʉri i'ngwi cheyrwa Enea za'kinuga abewa kʉgi' a'mʉchi nai' neyka gesi kwʉya nʉnnari,","Pedro, que recorría incansable todos los lugares, fue también a visitar a los fieles de Lida."
"—“Nʉbu'gʉmʉ nʉkiwichʉn nugín, báy gunʉ nʉkipasʉnbina awʉndi, awi du nʉka'zanika unige'ri eyki kwʉngwa ni, key gwamʉ ʉnkasisi ka'gwa'sana”.","suplicándole insistentemente:—Mi hija se está muriendo; pero si tú vienes y pones tus manos sobre ella, se salvará y vivirá."
"Eyma ɉwia'se'ri: ‘Awʉtarikʉchʉ Nʉsakuku, Nʉsakuku, má nʉzaka'nuga zaka'cho'si ga'kʉnamʉ waseykuma awiri anugwe du nanu' neyka a'ga'sa nenʉn awiri, má zakʉna'nuga zaka'cho'siri inʉ arunhá me'kusʉkweyna nenʉn anisin’ ne nʉkeykumanige'ki,","Muchos me dirán en el día del juicio: «Señor, Señor, mira que en tu nombre hemos profetizado, y en tu nombre hemos expulsado demonios, y en tu nombre hemos hecho muchos milagros»."
Emari paperi Salmuse' ana'nikuyari ʉnchorizʉnay zʉn gun nʉnnʉndi: ‘Ʉnhurakʉri ʉnchukuma zʉn awnʉnniko awiri eymí eygwi ʉnkweyzʉna neki ʉnku nánʉngwa gun nʉndi’g. Awi eygwi ya'bari: ‘Ase' nikamʉ anawizʉnnari i'ngweygwise' anawa awnʉnniko’h yeykari na'kinó.,Todo esto está escrito en el libro de los Salmos: Que su mansión se vuelva un desierto y no haya quien habite en ella.Y también: Que otro ocupe su cargo.
"Pilaturi Jesú gun chusa'ɉure pariri, i'mʉnʉ eygwi re'masi neyka ikʉ amasey ie'ki,",Este Barrabás estaba en la cárcel a causa de una revuelta ocurrida en la ciudad y de un asesinato.
"samayʉ ʉnnika zʉn anawi gunti, abewa uga ma'keywa kʉtow kʉgi' ikʉnʉ ʉnkwey ʉnzwein nugari anizʉnna. Awi á kinkiri Niwipaw urakʉn, ɉwía, seia ka'mʉkari Niwipaw amasay marʉneykʉ nisi ʉya'ba pari a'chonu' nari kwʉya nʉnnari.","y permaneció luego viuda hasta los ochenta y cuatro años de edad. Ahora no se apartaba del Templo, sirviendo al Señor día y noche con ayunos y oraciones."
"Júda Jesú kʉnmi'nʉyase'ri, tun kʉtwi uwari, ʉya nanʉngwa gun neri, tónaɉuri ga'su'nʉn awkwa, asin rinʉga ɉinari winʉkʉyana nʉnna'me,","Todavía estaba hablando Jesús, cuando llegó Judas, uno de los Doce. Venía acompañado de un numeroso tropel de gente armada con espadas y garrotes, enviada por los jefes de los sacerdotes y los ancianos del pueblo."
"Ey uye' nʉngwari zʉguró rinari sʉwanʉn winasow winʉkʉyʉnki, winʉkʉyana.",Jesús mandó que todos se recostaran por grupos sobre la hierba verde.
Iwa asin i'ba'gwiri mowga zagʉya i'ngwiri adurigʉnkiay iwa i'ngweygwiri agʉnsinkiay krususe'gwi kʉchunana.,"Al mismo tiempo que a Jesús, crucificaron a dos ladrones, uno a su derecha y el otro a su izquierda."
"Ey uye' nʉngwa kʉriwiya ɉinase'ri: —“Niwiwiya, ¿binzʉnnige'ri eymí zanʉngwari nʉnno? eymí keywʉ zanʉngwa nʉnnige'ri azi keywʉri zʉnniko?” winʉkʉyana.","Los discípulos le preguntaron:—Maestro, ¿cuándo sucederá todo esto? ¿Cómo sabremos que esas cosas están a punto de ocurrir?"
"kʉnse' wina'pʉnkuya ɉinari Josese' gunti winʉkʉre'gukʉya, nikamʉse' nenʉn nánʉngwa nari ʉnkicho'na,",y este lo puso a cargo de todos los presos y de todo lo que allí se hacía.
"Ey awi nʉngwari Betel pari ʉnzoriri, eyki Efrata kinkumʉkwa peykʉ zare'kingwi Rakeriri mʉ ʉnnʉnnari, wichʉ ana'pari gʉmʉsinʉ ʉnkʉtosa'ku nari,","Después partieron de Betel, y todavía faltaba un buen trecho para llegar a Efrata cuando Raquel dio a luz. Tuvo un parto muy complicado"
Emey aya winno'kuye'ri kʉriwiya ɉinari chowchu winʉkʉnasiri ka'sikʉkin tiwkʉnʉ wincho'na.,"Al oír esto, los discípulos se postraron rostro en tierra, sobrecogidos de miedo."
"—“Awi kinkiri bema nʉn gwasiri umʉn a'zʉna nanu' gun nʉndi, nʉpaw kinkiri inʉ yow nʉn nʉnhipʉnhasana neki, má nʉngwa nʉnhipʉnhasu' nʉnna gun nʉndi awiri a kʉsaw gun nʉnʉndi, azinisiri emey ɉweɉwe' nikʉnnarwe Niwipaw osʉn a'chwi za'nu'kinʉnno zʉn” Josese'ri kʉyana.","en esta casa mando tanto como él; tú eres lo único que me está prohibido, por ser su mujer. ¿Cómo voy a cometer yo tal infamia y pecar contra Dios?"
"Ey uye'ri Jesu zʉgoɉirigakay kʉzori gunti ingʉ mʉkʉse' tosie'ri, e' kingwi du ana'zʉnna.",se acercó a Jesús por detrás y le tocó el borde del manto. En aquel mismo instante se detuvo su hemorragia.
"Iwa i'ngweygwi nʉngwari ka' du zʉnin gun wa'nanari, inaya a'nika awi gunti i'ngwi nʉnkʉri sientusin a'nikwʉya a'ni'na”. Emey winʉkey nʉngwari ɉumʉ a'nisi: —“¡No'kwʉngwasi kukwʉ kʉnugari kʉno'kwa!” winʉkʉyana.Jesuri yari ga'kʉnamʉ ʉnkʉwasi asey nʉnno(Mt. :-; Mar. :-)","Otra parte, en fin, cayó en tierra fértil, y brotó y dio fruto al ciento por uno.Dicho esto, Jesús añadió:—Quien pueda entender esto, que lo entienda."
"Ey awi pinnase'kʉchʉ, Niwipaw awʉnkawa kʉkusi ʉnnayʉn nuga winchuye'ri,","Todos los que lo vieron andar y alabar a Dios,"
Ey anawi twí ʉnzanikʉn pare'ri paromari kʉn oliwu chʉkay zʉkúkwʉ tunkʉna agisi ʉnnase' nʉngwari ka'se' ɉomʉ ʉnzanikʉn nugari ʉnzanu'no Noeri a'zʉnna.,"Al atardecer, la paloma regresó portando en su pico una rama de olivo recién arrancada. Noé comprendió que las aguas iban desapareciendo."
"kʉriwiya ɉinari buntikʉnʉse' ó winʉkʉre'kusi kuké rizwein nugín a'zari gun chuye'ri, Jesuri bunsi arusi kinki ɉiwʉ tina' inusi zori gunti acheynʉnke'tá wina'sanugwenʉngwa nanay nisi,","Ya en las últimas horas de la noche, viendo que estaban casi agotados de remar, porque el viento les era contrario, Jesús se dirigió hacia ellos andando sobre el lago y haciendo ademán de pasar de largo."
"Ʉweri ¿bema miwise'ri, agʉmʉsinʉse' pan a'sisanige'ri a'nʉri a'wesʉnno?","¿Quién de ustedes, si su hijo le pide pan, le dará una piedra?"
Ey awi ma'keywa uga kʉgi' nánʉkin ka' tikiririsinke' rinayʉn nuse'ri Niwipawse'ri dugwi winchwana na'nó.,"Los soportó durante cerca de cuarenta años en el desierto,"
"Gad zʉ gʉmʉsinʉ ɉinari: Sefón, Hagí, Esbón, Suní, Eri, Arodí awiri Arelí.","Los hijos de Gad: Sifión, Jaguí, Esbón, Suní, Erí, Arodí y Arelí."
"Ey ʉwe'ri tá kinkiri eygwi ema winuri, miwisin, Nʉkakʉ zʉ gowiernu sikʉ, winu abíti ana'gʉkin eygwi neki ana'gu'nʉn awnʉngwa gun nʉndi” winʉkʉyana.Pedruri nʉɉwa'su ná í zakʉna'cho'sʉngwa na'nʉnno gwasi Jesuse' zaka'cho'na(Mar. :-; Luk. :-; Jn. :-)","porque esto es mi sangre, con la que Dios confirma la alianza, y que va a ser derramada en favor de todos para perdón de los pecados."
"Uye'ki Jasón nari asin rinʉna ɉinari, murta a'chari ɉwí pasʉn gwa'kumeyri ʉnwinchukuma una.Pabluri awiri Silari Berea ayekʉ winkinkumana.",así que exigieron a Jasón y a los demás que depositasen una fianza para dejarlos en libertad.Pablo y Silas en Berea
"Uye'ri Pabluse'ri: —“Ʉnne'ki, nʉn kinkiri judíw Tarsu kwakumanarwa gun nʉndi, powru awʉnkawa, Silisia zaka'cho'kumʉyekʉ zanʉ; ʉwe'ki gwamʉ nʉkʉre'si ikʉsin rimasayʉn nʉgwa'sow” kʉyana.","—Yo soy judío —respondió Pablo—, natural de Tarso de Cilicia, una ciudad importante. Te ruego que me permitas hablar al pueblo."
bin zanu'gwi achʉn rimasayʉkwasi michwʉn bina uweri na'zʉnin.,Confío en verte pronto y hablar personalmente contigo.
"Josiari Jekonía awiri Jekoniasin winde'kwʉya ɉina zʉ kakʉ nʉnna. Emari Israerita ɉina, ʉnwintokumey Babilonia ʉnwinwazorie'kin zʉnna.",Josías fue el padre de Jeconías y de sus hermanos en tiempos de la deportación a Babilonia.
"Ey uye'ri ikʉse'ri ɉwé winʉwanisiri, sakuku ɉinase'ri mʉkʉ winichiwisiri kʉn warasin asoti igaka ú wingwa'na.","El populacho se amotinó contra ellos, y los magistrados ordenaron que los desnudaran y los azotaran."
"Estewʉnse' kingwi ey keyri: —“¡Ʉweki miwi kinkiri no'kuweri kʉzanu'gwawa zʉndi ananu'no! kukwa kinkiri du nanu' nanʉkwazey ɉwawikari du arunhú nanʉkwazey zʉn me'nisi, birin miwitiɉoma rinʉnna zanʉzana'gwi nari Niwipaw zʉ ga'kʉnamʉ agano'ku gwawa, Anugwe Duna agano'ku gwawa zʉn anʉnari nanu'kinó.","Ustedes, gente testaruda, de corazón empedernido y oídos sordos, siempre han ofrecido resistencia al Espíritu Santo. Como sus antepasados, así son ustedes."
"Ey awi Egiptu meyna nenʉn mari zanʉnpana uye'ri, ikʉ Egiptu ɉinari faraón zamʉ a'sisʉn winzorie'ri, faraonse'ri: —“José ʉnkʉchwʉn zoriri, a ya ʉweyka zʉn unikʉkwa ʉnté” faraondi yana.","Cuando también en Egipto se hizo sentir el hambre, el pueblo clamó al faraón pidiendo comida. Entonces el faraón dijo a todo el pueblo de Egipto:—Vayan a ver a José y hagan lo que él les diga."
ikʉri ka'gʉmʉse'ri ¿Azi zanʉnpʉnari ey zano? kʉzari chowchow kʉnasi gunti sey ichari re'tikumatikuma zʉnnige' ku'nawarigʉn ayeygwi yow inʉ re'pʉgena awʉngwa na'nʉnno.,"Los habitantes de todo el mundo desfallecerán de miedo y ansiedad por todo lo que se les viene encima, pues hasta las fuerzas celestes se estremecerán."
"Uye'ki i'ngweygwi keywʉ nasiri: ʻSakuku, ɉwí mazeyri mʉkʉse' imʉ zʉn awiri du awa unarwari emi ni,",También a este le contestó el rey: «Igualmente a ti te encomiendo el gobierno de cinco ciudades».
Ey ʉwa'ba pari Labán gwakʉn sanusi nʉwʉnnay neki ʉnnʉwanu ni a'zari keywʉ Jakobuse'ri sey inʉnna.,Advirtió también Jacob que Labán ya no lo trataba como antes.
"ikʉnha'se'ri:—“¿Ʉweri emey winyʉn nugari eyki nino'kukwe?” winʉkey ie'ri,Jesuse'ri: —“Ey kʉno'kwʉn nu'kwin, ¿Ʉwe'ki paperise' sanusi akumana'bari:‘Gʉmʉsinʉ ingiti kawaeyki tuse' winichunkuya ɉinamikazamayʉngwa ni yeykari’d nʉyu'gwi neyka kinó? winʉkʉyanaɉu nʉngwari”.",Pero los jefes de los sacerdotes y los maestros de la ley se sintieron muy molestos al ver los milagros que Jesús había hecho y al oír que los niños gritaban en el Templo dando vivas al Hijo de David.
"Ey awi apaw kinkumanige'ri, agunamʉ ɉinari eyki kʉmu'gwi neyka iwa'kʉn nu'nige' kinkumʉndi, gunamʉri awʉnkawa nánʉngwa na'nʉnno; tá kinkiri ʉpawse kingwi agunamʉri mesase' anasʉngwa'sa awiri zamʉ anʉka'si kicho'si awʉngwa gun neri.","¡Felices aquellos criados a quienes el amo, al llegar, los encuentre vigilando! Les aseguro que los hará sentarse a la mesa y él mismo se pondrá a la tarea de servirles la comida."
"Ey anawi bunsi ʉnchare' nʉngwari, Jesuri, judíw umʉnte wina'zʉna ɉinase', saserdoti zʉ sakuku ɉinase' awiri ley wina'gwʉga ɉinase'ri Sanedrinsikʉ rigagukʉngwasi keywʉ winuzori nʉngwa:","Cuando se hizo de día, se reunieron los ancianos del pueblo, los jefes de los sacerdotes y los maestros de la ley, y llevaron a Jesús ante el Consejo Supremo."
Pedruri pinzʉnay Jesú tá wina'chwʉya ɉina chwi nayʉn nuga genʉndi i'mʉnʉri powru Lida ayekʉ winkwʉya ɉina chwʉn gwi zoyana.,; etc.Actividad misionera de Pedro Pedro sana a Eneas
Jakoburi a'nʉ gari kawa gusi cho'si ga'kʉnamʉ winʉnkʉya una winʉnkʉnchunhʉngwa winʉnkʉyana chwizʉnhási.,"Hagamos una alianza tú y yo, y quede como testimonio entre nosotros."
"Ey uye' nʉngwa Jakobuse' keywʉ key ie'ri: —“Yamʉn yamʉn nay, chʉwí na'zʉngwi, du na'zʉngwi awi neynari, i'ngwi sientu máykʉnʉ uga kʉgi'ri ey gun ʉnnʉnzanʉndi. Ʉwe'ki nʉtiɉoma ɉina winkwanʉkin kineki ku' kingwi zʉn gun narwʉndi” kʉyanaɉu nʉngwa.","Jacob respondió:—Ciento treinta años llevo de aquí para allá. Pocos y desgraciados han sido los años de mi vida, y no llegan a sumar los años que mis antepasados vivieron como inmigrantes."
"Ey uye' Jesuse'ri: —“Zaɉuna duna za'rigari, ikʉ zʉ Gʉmʉsinʉ warinzanʉ gun nʉndi,","Él les respondió:—El labrador que siembra la buena semilla es el Hijo del hombre,"
"Niwipaw gwamʉ ʉnka'sisʉn anu'nige'ri, Niwipaw winɉwa'su neyka zana, gari asayri ga'kʉnamʉ ʉya kingwi eygwi ya, eygwi ya, unige'ri Niwipawri na'no'siza na'kinʉnno wina'zʉna zana neki a'w nánʉkwa.","Y al orar, no se pongan a repetir palabras y palabras; eso es lo que hacen los paganos imaginando que Dios los va a escuchar porque alargan su oración."
"Inʉri ku'nawa ka'gʉmʉ nʉnkʉri anʉkʉzagi awnʉnno ʉweki Niwipawzey leyri kʉgʉ ka'nikwʉya nenʉn izagisu nari anʉnchunha zʉn awʉngwa gun nʉndi, ku'nawa awiri ka'gʉmʉ nʉnkʉri minsa'gwi anʉkʉzági zʉn awʉngwa gun nʉndi, inʉri ʉya kinkiri yow ayey ʉnchona zʉn ʉngwari nanu'kinó”.Jesuri rinhachukumey azoya si ikʉ ʉwiana(Mt. :-, :; Mar. :-; Ko. :-)",Más fácil es que dejen de existir el cielo y la tierra que se pierda una sola coma de la ley.Sobre la separación conyugal
"Niwinhawazorie'ri barku nugwenʉyekʉ Adramitio ayekʉ keywʉ barkuse' aniachore'ri eyma barkuri Asia nugwenʉngwa narin, ey anʉwa'ba Masedonia pari powru Tesalónika zanʉ Aristarku za'kinuga ayeygwi niwisingwi zori,","Subimos a bordo de un barco de Adramitio que partía rumbo a las costas de la provincia de Asia, y nos hicimos a la mar. Nos acompañaba Aristarco, un macedonio de Tesalónica."
"Abraandi asige' bunsi keywʉ chanʉn pare'ri, amʉsesiri buru ʉngaria ʉnkipasiri, Niwipawzey nari makuruma punʉngwazey kʉn ʉnkʉre'bey awiri, agʉmʉsinʉ Isaak na'ba mowga agunamʉsin i'ba nari Niwipawse' zweykwa kʉyanekʉ wʉ keywʉ rizoyanari gunti,","Al día siguiente, de madrugada, Abrahán se levantó y ensilló su asno; cortó leña para el holocausto y, en compañía de dos siervos y de Isaac, se dirigió al lugar que Dios le había indicado."
Ey ʉweri miwi ey miwikeyweykari pinna eykey gun eywʉndi: ¡Kʉmú nari wa'kʉn zʉn imʉ nukʉkwa naki!”,"Y esto que les digo a ustedes, se lo digo a todos: ¡Estén vigilantes!"
"ikʉnha'ri, pin mʉñeku ikʉ zana kawi ka'sin bunna, a'zʉna nanay a'chwi awʉnkawa winʉkukusʉya ɉina, awiri kukwa wina'chunkwana nenʉn winde'kichiri yow Jakobuse' wina'we uye'ri, ase'ri kʉn ensina za'kinuga Sikem mʉchey nu'nari ʉya wa'rey ka' isá awi,","Ellos entregaron a Jacob todos los dioses extraños que conservaban, así como los pendientes que llevaban en las orejas, y Jacob los enterró al pie de la encina que hay junto a Siquén."
"—“I'ngwi ʉnkʉniga keywʉ zaɉuna ʉnzarikʉn zoyana. Awi zaɉuna zarikʉn nuse'ri, i'ngwiri íngunʉn gun wa'nanari aniachanʉya nikwanari sisio na'naɉuri ʉnga una.","—Un sembrador salió a sembrar su semilla. Al lanzar la semilla, una parte cayó al borde del camino, donde fue pisoteada y los pájaros se la comieron."
Rebekari: —“¡A'mia hitita ɉina winʉkawi eygwi kwʉn na'ɉunuri nanu'nó! Jakoburi a'mia hitita ɉina ʉnke'zanʉsin kʉsa ʉnnika awʉnkinkiri aɉumeka ʉnwicha uwʉn nʉnkʉri duri na'nʉnno” Isaari kʉyana.,"Luego Rebeca dijo a Isaac:—Estas nueras hititas me están amargando la vida. Como Jacob se case también con una de esas hititas, con una nativa de este país, ¡más me valdría morir!"
"Niwipawri mowga inʉ bunsi wa'kʉya gowna: Umʉn kawari ɉwía wa'kʉngwasi, iwa awʉ' kawari seia wa'kʉngwasi. Ʉya'ba'gwíri wirako'ku gow gwi una.","Vino la noche, llegó la mañana:ese fue el tercer día."
Niwipaw zʉ gunamʉse'ri: —“Aɉumeka ʉnde'mi'na awiri misakuku sikʉ kingwi wʉ ʉnzoriri a mikʉyʉkin zʉn ano'kwa awʉnki” kʉyana.,Y el ángel del Señor le dijo:—Vuelve con tu señora y sométete a su autoridad.
"Ʉweri sʉmʉ kʉnʉnase'ri eygwi kawʉka'sa ukumʉndi ichukumari kʉna'nʉnno, ʉwe'ki kʉnanu' nʉnase' kinkiri ingʉ anʉkʉnʉna neki eygwi aniaguka zʉndi a'wnʉnno.","Porque a todo el que tiene, aún se le dará más, y tendrá de sobra; pero al que no tiene, hasta lo que tenga se le quitará."
