arh,esp
"Iwa i'ngweygwise' gwase'ri: —“Profeta Elía naní ki agwa'gwi una, uye'ki i'ngweygwi yeykari, bemákikʉchʉ profeta birin zanʉ naní agwa'na”.","Otros, en cambio, decían que era Elías; y otros, que era un profeta semejante a los profetas antiguos."
Ey awi Eroderi Jesú eymí ino'se'ri: —“Juan sakuku ibeysʉn gwa'sanarwa chʉká ana'zanina zʉn ey awga'chʉ” yana.,"Al oír Herodes todo esto afirmó:—Este es Juan. Yo mandé que lo decapitaran, pero ha resucitado."
"Eroderi i'ngwi asin ʉnkwʉya Feripi za'kinuga zʉn a'mia, Erodíac za'kinuga ʉnkʉre'to awaki nuga'me, Juandi tosʉn gwa'sa awiri kʉrenasin ʉnkʉɉi kʉnse' kʉpasʉn gwa'sa una nʉnna.","Y es que el mismo Herodes había hecho arrestar a Juan y lo tuvo encadenado en la cárcel por causa de Herodías, la esposa de su hermano Filipo, con la que se había casado."
Juanse'ri: —“Masin nʉre'kuya zʉn a'mia mazey gwi nariza neki nanu' gun nʉndi”.,Pues Juan había dicho a Herodes:—No te es lícito tener a la mujer de tu hermano.
"Ʉnte' kʉya nʉnna'me Erodiase'ri Juan ɉwé a'kusi gwaka awkwey a'chwʉya nare'ki eymí keywʉ awkwey neki kʉnanu' nariri,","Por eso, Herodías lo odiaba y quería matarlo, pero aún no había encontrado la ocasión propicia,"
"Erodese'ri cheyrwa kunuku nari tá zʉn yeyka na gun awʉna nare' kinkiri chow a'chwiri azikí ukumananʉn neki a'chu' nariri Juansin rimasʉyʉkin azi arunhʉkwa ni neki a'zanu' ʉnte' nare'ki, ino'kwa'ɉuná ʉnte' ʉwa nʉnna.","ya que Herodes temía a Juan sabiendo que era un hombre recto y santo; lo protegía y hasta lo escuchaba con agrado, aunque siempre se quedaba desconcertado."
"Uye'ki Erode kʉgi' kichonʉyʉndi, sakuku Galilea meyna zanʉ, awiri soldadu zʉ sakuku umʉnte wina'zʉna ɉina, na'ba aɉwákʉchʉ ikʉ awʉnkawa wina'rizʉna a ka'mʉkʉna ɉinasin nenʉn nari fietʉ re'kusʉn nuse'ri, Erodiari a'zʉn uneykari ey awkwey kʉniga keywʉ kichonay riwʉnna.","Por fin se presentó la oportunidad cuando Herodes, el día de su cumpleaños, dio un banquete a los grandes de su corte, a los jefes militares y a la gente más importante de Galilea."
"Erodía zʉ bu'gumʉri, fietʉ zanʉn nuga genʉn chunnáɉuri kwen nuse'ri, Erodese' nariri asin i'ba winzʉn nuga ɉinase'ri du nikay keywʉ gun wina'zare'ri reyse'ri: —“Inʉ me'ɉunʉndi nʉna'sisa zʉn ʉndi me'kawari awkinʉnnarwe”.",Durante el banquete salió a bailar la hija de Herodías; y tanto les gustó a Herodes y a sus invitados que el rey dijo a la muchacha:—Pídeme lo que quieras y yo te lo daré.
"Mu'murune kʉchʉ gaysinʉri inʉ me'ɉunʉya nʉna'sisa awʉndi ga'kʉnamʉ mikʉnchunha awninza ni, kwa ka'gʉmʉ akín re'gukʉn nu'kwa neki dikin nʉna'sisa awʉnkinkiri mikʉchusagwi awkinʉnnarwe kʉyana.",Una y otra vez le juró:—¡Te daré todo lo que me pidas; hasta la mitad de mi reino!
"Uye'ri gaysinʉri Erode nikúyʉn pari a'chunnaɉuri: —“¿Inʉri a'sisʉko?” azakuri kʉyana, uye'ri azakuse'ri: —“Juan Bautista zʉ saka a'sisow” key ie'ri,",La muchacha fue entonces a preguntar a su madre:—¿Qué pido?Su madre le dijo:—La cabeza de Juan el Bautista.
Gaysinʉri mʉnʉ'gwi eygwi rey nikuyekʉ choriri: —“Iwagwi Juan Bautista zʉ saka chokwʉse' a'nisi na'ɉuni” kʉyana.,"Volvió a toda prisa la muchacha y pidió al rey:—Quiero que me des ahora mismo, en una bandeja, la cabeza de Juan el Bautista."
"Ey uye' nʉngwa reyri kwa neki ana'zanu' nare'ki, zʉguró anikuyʉn gun ga'kʉnamʉ mikʉnchunha awninza ni yana gun nare'ri, gaysinʉse' a'sisʉyari nanu' ni neki ke'ynʉn una.","El rey se entristeció al oír esta petición; pero, como se había comprometido delante de los invitados con su juramento, no quiso desairarla."
"Ey awi i'ngwi soldadu kʉkari kʉre'gusi ga'si nʉngwa: —“Mʉnʉ' Juan Bautista zʉ saka nʉkunakawa” kʉyana. Uye' nʉngwa soldaduri Juan kʉnse' a'pʉnkwʉyekʉ keywʉ zoyanáɉuri sakuku ibeysiri,","Así que el rey envió a un soldado con la orden de traerle la cabeza de Juan. El soldado fue a la cárcel, le cortó la cabeza"
chokwʉse' a'si una'naɉuri gaysinʉse' a'we una. Ey uye'ri gaysinʉse'ri azakuse' ipʉnhása una.,y la trajo en una bandeja. Luego se la entregó a la muchacha y la muchacha se la dio a su madre.
"Ey awi Juan kʉriwiya ɉinase' Juandi eymí anukumaki nugín wina'zari winʉgʉnchore'ri, ka'poti, a'dowrʉ zʉnna'ba, ka' ʉnwinisʉngwasi gʉchʉri ʉnwingusi ʉnwinʉnkuzoya una.Jesuri asewa mir nánʉkin neyka zamʉ a'kowna(Mt. :-; Luk. :-; Jn. :-)","Cuando los discípulos de Juan se enteraron de lo ocurrido, fueron a pedir su cadáver y lo pusieron en un sepulcro.Los Doce regresan de la misión"
"Ey anunaɉu nʉngwa ga'kumana ɉinari i'mʉnʉ eygwi Jesusin ʉnwinʉnka'chori yow ikʉ winʉwianeyka, winni'neyka nenʉn Jesuse' ʉnwinʉkuwʉsʉnpʉnna.",Los apóstoles volvieron a reunirse con Jesús y le comunicaron todo lo que habían hecho y enseñado.
"Ey uye'ki ikʉ imʉ zwein nákʉn zʉn nukamʉsin, zʉn kineki wingwa'kumu' gun rinare'ri Jesuse'ri: —“Báy aɉwʉnka ingʉ aykʉnʉ zʉnekʉ eykʉ ʉnkʉmechukwa ni” winʉkʉyana.",Jesús les dijo:—Vengan aparte conmigo. Vamos a descansar un poco en algún lugar solitario.Porque eran tantos los que iban y venían que no les quedaba ni tiempo para comer.
Eymí anʉwa'me Jesú awiri ga'kumana ɉinasindi barkuse' ʉnwinʉgasi eygwi aykʉnʉ zʉnekʉ ʉndizorie'ri.,"Así que subieron a una barca y se dirigieron, ellos solos, a un lugar apartado.Jesús da de comer a más de cinco mil personas"
Ʉnzwein nugindi anizʉn gun uye'ri ʉnɉwa'kuma una. Uye'ri ikʉ ayʉnke powru zʉnay zanʉri eykʉ gunti ʉndizori ʉnwina'sanugwe' anawaki ʉnnu'na.,"Muchos vieron alejarse a Jesús y a los apóstoles y, al advertirlo, vinieron corriendo a pie por la orilla, procedentes de todos aquellos pueblos, y se les adelantaron."
"Awi Jesuri eykʉ ʉnkinkumey barkuse' pari anʉkʉchanʉn nuse'ri, eymí re'masi kʉnhani'kumana chuye'ri chiwa inʉse' chwiza ni kaw neyka zana rinigin a'chwi chʉwí kʉni'na. Ey anawi nʉngwa ase'ri pinna ɉuna a winʉwiʉnpʉnna.","Al desembarcar Jesús y ver a toda aquella gente, se compadeció de ellos porque parecían ovejas sin pastor; y se puso a enseñarles muchas cosas."
"Ey awi sinkʉ ʉnzanise'ri Jesuri kʉriwiya ɉinase' kʉnasiri: —“Sinkʉ ʉnzari keywʉri ikʉ nawʉkʉ gun ʉnzanʉndi,","Como se iba haciendo tarde, los discípulos se acercaron a Jesús y le dijeron:—Se está haciendo tarde y este es un lugar despoblado."
ikʉri ʉnwinga'sa awkwari azey azey cheyse' kwa yʉnke powru mʉchey zʉnay inʉkí kindi ʉnwinʉnkisari ʉnwingey ʉndizweingwasi” winʉkʉyana.,Despídelos para que vayan a los caseríos y aldeas de alrededor a comprarse algo para comer.
"Uye'ki Jesuse' keywʉ winʉkey ie'ri: —“Miwi wina'kawa gun awʉnki” winʉkey ie'ri, ikʉnha'ri: —“Eymakin neyka pan sari wina'kawkwari i'ngwi kʉgi' ʉnmʉkánʉkin ɉwíri kʉɉunu' kinʉnno” winʉkʉyana.",Jesús les contestó:—Denles de comer ustedes mismos.Ellos replicaron:—¿Cómo vamos a comprar nosotros la cantidad de pan que se necesita para darles de comer?
Uye'ki Jesuse' winʉkey ie'ri: —“¿Bindi pan miwikʉnano?” chwá ʉnki winʉkʉya'me sékʉnʉn unaɉuri: —“Asewa pan nariri mowga wakʉ ni” winʉkʉyana.,"Jesús les dijo:—Miren a ver cuántos panes tienen.Después de comprobarlo, le dijeron:—Cinco panes y dos peces."
"Ey uye' nʉngwari zʉguró rinari sʉwanʉn winasow winʉkʉyʉnki, winʉkʉyana.",Jesús mandó que todos se recostaran por grupos sobre la hierba verde.
Ey awi i'ngwi sientu nʉngwi ʉwa'ba asewa sientu rinʉngwi awi winʉnzunusi winasana.,Y formaron grupos de cien y de cincuenta.
"Ey uye' nʉngwari Jesuri asewa pan, mowga wakʉ na rigisanaɉuri warin wa'si Niwipawse' zeynari ni key awia awi nʉngwa re'wechiri kʉriwiya ɉinase' azey azey ikʉse' winʉkʉbasʉngwasi wina'we una, awi wakʉ gwakʉn ayeygwi awi pinnase' winʉkʉbasi gunti,","Luego él tomó los cinco panes y los dos peces y, mirando al cielo, pronunció la bendición, partió los panes y se los fue dando a sus discípulos para que ellos los distribuyeran entre la gente. Lo mismo hizo con los peces."
pinna tey wina'zanika una.,Todos comieron hasta quedar satisfechos;
Ey awi pan awiri wakʉ ʉnwinichukumana yow anʉnni'kumaye'ri eyki i'ngwi uga mowga kʉtow katawiri ko' ʉnni'na.,aun así se recogieron doce cestos llenos de trozos sobrantes de pan y de pescado.
Pan awiri wakʉ wingana ɉinari Asewa mir cheyrwa rinanʉn nugase' wingana.Jesuri ɉe tina' neyna(Mt. :-; Jn. :-),Los que comieron de aquellos panes fueron cinco mil hombres.Jesús camina sobre el agua
"Ey anunaɉu nʉngwa Jesuri ikʉse' rinha'sisʉn nukʉkindi, kʉriwiya ɉinari barkuse' ʉnwinichori sanusi Betsaida sirigʉn rizwein nukʉkwa winʉkey winga'sana.","A continuación Jesús hizo que sus discípulos subieran a la barca para que llegaran antes que él a la otra orilla del lago, frente a Betsaida, mientras él despedía a la gente."
Ey awi yow ikʉse' ʉndinhasisi nʉngwa i'ngwi ɉirʉgakase' keywʉ Niwipawsin rimasayʉn zoyana.,"Cuando los hubo despedido, se fue al monte para orar."
"Ey awi twí ʉnzanise'ri, kʉriwiya ɉinari barkusin ɉiwʉ bukʉnakʉ rizwein nuse'ri, Jesuri eyki ka' ɉomʉriwakʉ kingwi nánʉn nuse'","Al llegar la noche, la barca ya estaba en medio del lago, mientras Jesús se hallaba solo en tierra firme."
"kʉriwiya ɉinari buntikʉnʉse' ó winʉkʉre'kusi kuké rizwein nugín a'zari gun chuye'ri, Jesuri bunsi arusi kinki ɉiwʉ tina' inusi zori gunti acheynʉnke'tá wina'sanugwenʉngwa nanay nisi,","Ya en las últimas horas de la noche, viendo que estaban casi agotados de remar, porque el viento les era contrario, Jesús se dirigió hacia ellos andando sobre el lago y haciendo ademán de pasar de largo."
"ikʉnha'se' winchuye'ri, wichana zʉn anugwe naní wina'zari kinki winigákumey ingʉ amʉka' wina'kʉnna.","Cuando ellos lo vieron caminar sobre el lago, creyeron que era un fantasma y se pusieron a gritar."
"Winchwa gunti gun awi chowchu winʉkʉnakʉn nuse'ri, i'mʉnʉgwi ase'ri: —“¡Nʉn nanu'kinarwe chowchu ʉnkʉnasu nari tanʉ me'zanʉkwa!” winʉkey.","Todos lo vieron y se asustaron; pero Jesús les habló enseguida, diciéndoles:—Tranquilícense, soy yo. No tengan miedo."
"Barkuse' anichore'ri, buntikʉnʉri tin ʉnni'na, ey ʉwasindi ikʉnha'ri arunha' zʉn wina'zʉnna.","Luego subió a la barca con ellos, y el viento cesó. Ellos no salían de su asombro,"
"Eyki kingwi Jesuri pansin inʉ arunhá me'kusʉkwey nise' neki winʉnkuwʉsu'nʉn una nʉnna'me, eyma'ba gwakʉn inʉ wina'no'ku nari zʉn ey wina'zʉnna.Jesuri Genesaré zanʉ ikʉ a'mʉchʉya du a'kusana(Mt. :-)",pues no habían comprendido lo sucedido con los panes y aún tenían la mente embotada.Curaciones en Genesaret
"Ey awi ɉiwʉ chukuta'rigʉn Genesaré winkinkumeyri barkuri ɉiwʉ ókʉnʉn wina'ɉi,","Cruzaron el lago, tocaron tierra en Genesaret y atracaron allí."
"barkuse' pari ʉnwinʉkʉchare'ri, ikʉse'ri Jesú ni ʉnwinʉwʉnkí ʉnnu'na.","Cuando desembarcaron, la gente reconoció enseguida a Jesús"
"Ey awi Jesuri eymʉnka naní awgekʉri, ikʉ pinzʉnay zanʉse'ri puré a'mʉchʉyari bo'sin wina'gonusi, ʉnte' Jesuse' kwazoyana.",y de toda aquella región se apresuraron a llevar en camillas a toda clase de enfermos adonde habían oído que estaba Jesús.
"Ey awi bé nezoya uye'ki, powru zʉnʉnke, okʉnʉ gakʉnke cheyse' kwa kó zʉnʉnke kʉzagichʉn nugintari ikʉ a'mʉchʉya ʉnte' kwanasiri a'mʉchʉyase'ri mʉkʉ tekʉn kindi mikʉdʉmanʉn niwigwa'sow keykumey ʉnte' gwamʉ ʉnka'sikumana, ey awi kʉdʉmana winʉwáse'ri du ʉnte' ʉnwina'zani'na.","Y allí adonde él llegaba, ya fueran aldeas, pueblos o caseríos, ponían a los enfermos en las plazas y le suplicaban que les permitiera tocar aunque solo fuera el borde del manto. Y cuantos lo tocaban recuperaban la salud."
(Mt. :-; Luk. :-; Jn. :-) Unaɉu,"Cerca ya de Jerusalén, al llegar a Betfagé y Betania, al pie del monte de los Olivos, Jesús envió a dos de sus discípulos"
"nʉngwari, Jerusalén, Betfagé awiri Betania a'chorí awi Oliwu ɉirʉgaka mʉchey rinare'ri, Jesuri mowga winʉkʉriwiya keywʉ ga'siri,","con este encargo:—Vayan a la aldea que tienen ahí enfrente, y nada más entrar encontrarán un pollino atado, sobre el cual nunca ha montado nadie. Desátenlo y tráiganmelo."
"powruba' wʉ winzori awi eykʉ akinkumey powruse' achunnige'ri i'ngwi buru inʉse' neki eyki iasu'gwi neyka a'ɉá nanʉngwa'chʉ, ʉya a'tisiri unaka awkwa.","Y si alguien les pregunta por qué hacen eso, contéstenle que el Señor lo necesita y que enseguida lo devolverá."
Ey awiki bemakise' yari ey ukumo mikey miwe'za'sikumanige'ri: —“Sakukuse' kʉɉunʉya'me wazoyʉn ʉwe'ki mʉnari eygwi ʉnwanaka awʉngwa ni yʉkwa” key winga'sana.,"Los discípulos fueron y encontraron un pollino atado junto a una puerta, en la calle; y lo desataron."
"Uye' nʉngwari rizoyanaɉuri eykʉ wina'chore'ri, bururi o'kʉta zari ey a'ɉá gun nare'ri wina'tika una.",Algunos de los que estaban allí les dijeron:—¿Por qué desatan al pollino?
Ey uye'ki i'ngwí eymʉnke' rinu'nari: —“¿Miwiri inawiri ey ániko? ¿Yari bururi a'tikenʉndi nuko?” winʉkʉyana.,"Ellos contestaron lo que Jesús les había dicho, y les dejaron que se lo llevaran."
Uye' nʉngwari ikʉnha'ri Jesuse' yʉkwa winʉkʉyanay zʉn gun winie'ri winuzweingwa'sa zʉn una.,"Trajeron el pollino adonde estaba Jesús, colocaron encima sus mantos y Jesús montó sobre él."
"Uye' nʉngwari bururi mʉkʉ ikʉnha'se' winiyunu'na winipasi Jesuse' winʉkuzorie'ri, Jesuri aya'ba iasie' nʉngwa.","Muchos alfombraban con sus mantos el camino, mientras otros llevaban ramas cortadas en el campo."
"Zʉguró rinʉnase'ri, a zwein nuga'ba tá mʉkʉ tina' winiyunu'na winʉka'pasie'ri, i'ngwise'ri kʉn zachʉ winibeyna nʉnna nenʉn ka'pasi rinisi awʉnkawa rekukumana.",Y los que iban delante y los que iban detrás gritaban:—¡Viva ! ¡Bendito el que viene en nombre del Señor!
"Awi gunti sanusi rizwein nuga tʉkin rizwein nugasin i'bákʉchʉ: —“¡Iwa Niwinkwaú! ¡Má Awʉnkawa, Niwipaw miga'si nʉnakʉn nuga!a","¡Bendito el reino que viene, el reino de nuestro padre David! ¡Gloria al Dios Altísimo!"
"¡Gowiernu dúnʉna awʉnkawa, gowiernu niwitiɉoma Dawise' pari nákʉn nuga! ¡Niwipaw ku'nawarigʉn nikuya awʉnkawa rekʉkumʉyʉn!” wina'kʉnna.","Cuando Jesús entró en Jerusalén, se dirigió al Templo. Después de echar una ojeada por todas partes, como ya estaba anocheciendo, se fue a Betania acompañado de los Doce.La higuera sin fruto"
"Emey awi Jesuri Jerusalén kinkumeyri Niwipaw urakʉnb chunnáɉuri azi zanʉndi nuko a'zari pinzʉnay senʉn unaɉu nʉngwari, sinkʉ gun zanikʉn nuse'ri kʉriwiya i'ngwi uga mowga kʉtow rinʉnasin Betania ʉndizoya una.Jesuri igera ɉwé a'kusa una(Mt. :-)","Al día siguiente, cuando salieron de Betania, Jesús sintió hambre."
Awi asige' mʉrógwiri Betania pari ʉndizwein nuse'ri Jesuri mari keywʉ a'zʉnna.,"Al ver de lejos una higuera muy frondosa, se acercó a ella a ver si tenía fruto; pero encontró únicamente hojas, porque aún no era el tiempo de los higos."
"Uye' nʉnkʉri peykʉ pari i'ngwi igera zo'ró nuga keywʉ chuye'ri ey mʉga'me ki ey kao a'zari kʉzorie'ri, ʉya mʉga ɉwín zanu' gun nare'ri inʉ neki ichunku' nariri azachʉ zʉn chʉkirú kʉzʉnna.",Entonces Jesús exclamó de forma que sus discípulos lo oyeran:—¡Que nunca jamás coma nadie fruto de ti!Los comerciantes expulsados del Templo
Uye'ri Jesuse'ri: —“¡Igera má nʉma'na eygwi inʉse' neki gu' nánʉngwa ni!” kʉyana. Uye'ri kʉriwiya ɉinase'ri winino'kwa una.Jesuri Niwipaw urakʉn pari inʉ winʉngeykʉya ɉina wina'ga'sana(Mt. :-; Luk. :-; Jn. :-),"Llegaron a Jerusalén y, entrando en el Templo, Jesús se puso a expulsar a los que allí estaban vendiendo y comprando. Volcó las mesas de los cambistas de moneda y los puestos de los vendedores de palomas,"
"Ey awi nʉngwari Jerusalén winkinkumaye'ri, Jesuri, Niwipaw urakʉn chunnáɉuri, ikʉ inʉ ʉngeykʉya, inʉ sánʉya nenʉn a'ga'siri. Mesa ɉwí ʉnta'kumʉya, awiri siya paroma winʉngeykʉya rinikuya nenʉn ara'twína oru'cho'na nisiri,",y no permitía que nadie anduviera por el Templo llevando objetos de un lado a otro.
Niwipaw urakʉn inʉ ʉnhageykʉngwa migísi kʉzagichʉn neki nuku nánʉkwa winʉkʉyana.,Y los instruía increpándolos:—¿Acaso no dicen las Escrituras que mi casa ha de ser casa de oración para todas las naciones? Pero ustedes la han convertido en una cueva de ladrones.
"Awi nʉngwari ikʉ winʉwiya'bari: —“Aga'kʉnamʉ duna a'nikuya'bari, nʉnhurakʉn kinkiri powru pinzʉnekʉ zanʉ Niwipawsin rimasayʉn anʉga'ba zʉn zanʉngwa ni, yeykari nanu'kinóc. Ey ʉwe'ki miwise'ri chukwi uraka zʉndi re'bonakiri nuku'kinód” winʉkey ie'ri.","Oyeron estas palabras los jefes de los sacerdotes y los maestros de la ley, y comenzaron a buscar la manera de matar a Jesús. Pero le tenían miedo, porque toda la gente estaba pendiente de su enseñanza."
"Saserdoti ɉina zʉ sakukuse', awiri ley wina'rigʉnkwʉya ɉinase' Jesuri emey yeyka winino'siri, ikʉse'ri arunha' wina'chwi winʉkʉno'kwʉn nʉga winʉwariri, chowchu wina'kusie'ri, wingwaka awʉngwa wina'zari keywʉ winde'takʉnpʉnna,","Al llegar la noche, Jesús y sus discípulos salieron de la ciudad.La higuera maldecida aparece sin fruto"
Uye'ri é sinkʉ kingwi Jesuri kʉriwiya ɉinasindi powruse' pari ʉndizoya una.Jesuri tá me'zanʉkwa sí ikʉ awiana(Mt. :-),"Cuando a la mañana siguiente pasaron junto a la higuera, vieron que se había secado hasta la raíz."
"Ey awi asige' mʉrógwiri igera nu'nin tá kingwi winʉkʉzagichʉn rinuse'ri, igerari kʉtakʉkin yow ɉomʉ ʉndu'naki ʉnnu'na.","Entonces Pedro, recordando lo sucedido, dijo a Jesús:—Maestro, mira: la higuera que maldijiste se ha secado."
"Ey uye'ri Pedruse'ri, sayri Jesuse'ri eymí kʉyʉndi nuku'nare a'zari keywʉ agʉnchore'ri Jesuri: —“Niwiwiya, say igera máku' nánʉkwa nʉkʉyanari yow ɉomʉ ʉndu'naki nugín” key ie'ri.",Jesús le contestó:—Tengan fe en Dios.
Jesuse'ri: —“Niwipaw kinkiri tá zʉndi a'chu'nanʉko” kʉriwiya ɉina winʉkʉyanaɉu nʉngwa.,"Les aseguro que si alguien dice a ese monte que se quite de ahí y se arroje al mar, y lo dice sin vacilar, creyendo de todo corazón que va a realizarse lo que pide, lo obtendrá."
“Ʉweri tá kinki bema ne nʉnki mowgá mowgá a'zanu' nari ʉnhanugwese'ri tá a'zariri ayey zanika awnʉnno a'zari asʉyari: —‘¡Ema kwimʉkʉnʉ neki eymí pari wiriri ɉiwʉse' asow!’ kʉyʉndi ayey zʉndi niku'kinʉnno” winʉkʉyana.,"Por eso les digo que obtendrán todo lo que pidan en oración, si tienen fe en que van a recibirlo."
"“Ey ʉwame' Niwipawsin rimasay gwamʉ ʉnka'sikumanige'ri inʉri ey ʉnnʉkʉnʉnnaná me'zanʉkwa, ey unige'ri inʉri iapana awʉngwa'chʉ.","Y cuando estén orando, si tienen algo contra alguien, perdónenselo, para que también el Padre que está en los cielos les perdone el mal que ustedes hacen."
"Iwa Niwipawsin rimasayʉn anu'nige'ri bemaki ɉwé me'kusʉya nʉndi gwamʉ anʉkʉre'sa awkwa, ey unige'ri Niwi Kakʉ warinzanʉri miwikunugákʉcha yow gwamʉ mikʉre'sa gwi a'wnʉnno” winʉkʉyana.eJesú kinkiri eymí ni izay zʉn gun nʉndi(Mt. :-; Luk. :-)","Pero, si ustedes no perdonan, tampoco el Padre les perdonará el mal que ustedes hacen]., varios de reconocido valor, omiten el versículo colocado entre corchetes.Cuestionan la autoridad de Jesús"
"Ey unaɉu nʉngwari eygwi Jerusalén ʉndinase'ri, Jesuri Niwipaw urakʉn nayʉn nuse'ri saserdoti zʉ sakuku ɉina, ley wina'rigʉnkwʉya ɉina awiri umʉnte wina'rizʉna ɉinasin rinari Jesú cheynakʉ winʉkʉzoriri:","Cuando llegaron de nuevo a Jerusalén, mientras Jesús estaba paseando por el Templo se le acercaron los jefes de los sacerdotes, los maestros de la ley y los ancianos,"
—“¿Mari inʉ kʉn me'wena nari ema ɉunari nuni'kwe? kwa ¿Inʉri eymí níkʉkwa mikawin mikʉyana nariri ey nʉni'kwe?” keykumaye' nʉngwa.-,y le preguntaron:—¿Con qué derecho haces tú todo eso? ¿Quién te ha autorizado a hacer lo que estás haciendo?
"Jesuse'ri: —“Nʉn ayeygwi i'ɉuna miwe'zasisiwa ní keyri: ¿Juandi inʉse' kʉn a'wena nari ɉwasʉyari nare', Niwipawse' kwa ikʉse'? Eyma nʉkeykuma unige' nʉngwari nʉn ayeygwi eyma kʉn na'wena nari ey ni'kwani gwi miwikʉyʉnʉngwa gun neri” winʉkʉyana.",Jesús les contestó:—Yo también voy a preguntarles una cosa. Respóndanme y les diré con qué derecho hago todo esto.
