way,esp
Soto paa'in wanaa sümaa ne'itaain najapü na laülaashiikana paa'u sümaa saapünüin wane pütchi pümüin nütüma chi aapirüikai süka nünüiki Maleiwa. Paa'inmaja tü atüjaakat aapünakat paala pümüin nütüma chi Naa'inkai Maleiwa so'u ka'ikat tia.,"No hagas estéril el don que hay en ti y que se te confirió cuando, por indicación profética, los presbíteros te impusieron las manos."
"No'unirakalaka chi jintüikai nünainmüin Jesús. Shiasa shi'raiwa'aya Jesús tü yolujaakat, o'kchichijawa'ain müshi chi jintüikai sütüma. Oo'ulaka yalapa nia mmalu'u, apalasijaashi je komokoinshi nia sütüma.","Se lo llevaron; y cuando el espíritu vio Jesús, enseguida se puso a zarandear con violencia al muchacho, que cayó al suelo revolcándose y echando espuma por la boca."
"Akaajasa'a müleka nünainjeejatüle shia Maleiwa, nnojoloja'a süpüla jiyunküinjatüin jujuichajüin shia. Jalia ne'e jia, jütka'alaa nümaa Maleiwakai.","pero, si es Dios quien los mueve, no podrán acabar con ellos. Y pudiera ser que estuvieran ustedes luchando contra Dios.Ellos aceptaron su consejo;"
"sümaa sujuitteerüin mmaapüjee. Chi wayuu eekai naa'inrapü'üin tü anasükat kataiwa'aya no'u, oso'iraweechi aa'in süpüla eeinjachin nümaa Maleiwa süpüla ka'ikat süpüshua. Otta chi eekai naa'inrapü'üin tü mojusükat kataiwa'aya no'u, oso'iraweechi aa'in süpüla süsaleechin nia naainjala”, nümakalaka Jesús namüin.Na pansaakana atüma nüchiki Jesús","y saldrán de las tumbas. Los que hicieron el bien, para una resurrección de vida; los que obraron el mal, para una resurrección de condena.Testigos a favor de Jesús"
"“Shiasa mapa kakalia süchikijee, nüle'ejakalaka chi washitshikai nipialu'umüin süpüla nütüjaainjatüin saa'u sukuaippa tü neerü ni'itaakat paala najapulu'u na nüchepchiakana.",Al cabo de mucho tiempo regresó el amo y se puso a hacer cuentas con sus criados.
Nnojotsü kasain che'ojaain nümüinsüpüla wojuyaajirüin niasüpüla nuwalaajüinjatüin süchikua wamüin”.,¿Quién ha podido darle algo para exigirle que se lo devuelva?
Nüjüta nümüshia Jesús chi wayuukai sünain nüchiajaain nia sünain maa nümüin:,Acto seguido Jesús lo despidió con tono severo
O'ttüsü tü surulaatkalüirua sünain maa:—Pia chi Aluwataashikai saa'u wayuu judío —sünain maa nümüin sünain shime'erainpalain nia.,y empezaron a saludarlo:—¡Viva el rey de los judíos!
"Jütüjaa aa'uchi Jesucristo sünain maainjalain nia, je sünain nüntüin wa'akamüin süpüla nüla'ajaainjatüin waainjala woulia.","Y saben que Jesucristo, en quien no hay pecado, vino a borrar nuestros pecados."
"Owoorolaashi nia sünain emetuluin nünüiki sünain maa:“Ajuttüsü tü pueulo kanüliakat Babilonia,tü kojutkat sütüma wayuu manoujainsat.Yüütü'üleesia shia.Shipiasü yolujaa ne'e,je shipiasü wuchii eekai nülerajüin Maleiwa.","y proclamó con fuerte voz:—¡Por fin cayó Babilonia, la poderosa!Hoy es mansión de demonios,guarida de espíritus impurosy de toda clase de avesinmundas y asquerosas."
"Tamüshii paala jia anoujashiikana, jia oonookana waneepia sümaa tü nuluwataakat anain Maleiwa, jia ichekana nünain Jesús: Anakaja müleka jüchecherüle jaa'in sünain anoujaa. Jiyaawata saa'u sünain süsaleenain maalü nütüma Maleiwa naainjala na kaainjaraliikana.","¡Ha sonado la hora de poner a prueba la firmeza de los consagrados Dios, de los que cumplen los mandamientos de Dios y son fieles Jesús!"
"Anashi yaawalaja'a joo chi wayuukai. Nu'unakalaka sünain waraittaa yalajee sünain nülü'üjüin tü nuju'lejiakat.Otta tü ka'i niiyajakat o'u Jesús chi wayuukai, sükalia eemerawaa natüma na judíokana.","En aquel mismo instante, el enfermo quedó curado, recogió su camilla y comenzó a andar. Pero aquel día era sábado."
"Jütüjaa aa'ulu sünain nnojolüin wale'eru'ujeejatüin tü pütchi wekirajapü'ükat aka jia nüchiki chi Wasenyotsekai Jesucristo sünain nüle'ejüinjachin so'uweena wane ka'i süka pülashin nia. Shiimüin tü wamapü'ükat jümüin, süka we'rüin paala nia sünain anashaatain ma'i niyolojo so'u tü ka'i shii'iranajaakat o'u nu'upünaa oo'ulaka nüshe'in.","Cuando les anunciamos la venida gloriosa y plena de poder de nuestro Señor Jesucristo, no lo hicimos como si se tratara de leyendas fantásticas, sino como testigos oculares de su grandiosidad."
Eenaküna müshi'iya naya nütüma Jesús. Napütakalaka chi nashikai namaa na nüchepchiakana sulu'u tü anuakat süpüla o'unaa nümaa.Ayu'nnüsü wane yolujaa nütüma Jesús,"Los llamó también, y ellos, dejando a su padre Zebedeo en la barca junto con los trabajadores contratados, se fueron en pos de él.Curación de un endemoniado"
amüloulii,perderse
Naapaakalaka Jesús najapü chi jintüikai süpüla nüsha'wale'erüin nia süka anaichipain joolu'u.,"Pero Jesús lo tomó de la mano y lo levantó, y el muchacho quedó en pie."
"Eesü wanee ishosü, ¿tasaajüin pümüin?","Tengo una roja, ¿te la traigo?"
¿Wanaawasü naa'in Cristo nümaa chi Yolujaakai? Nnojo. Müinjana wayakana anoujashiikana sünain nnojolüinjatüin wanaawajiraain waa'in namaa na manoujainsaliikana.,¿Qué acuerdo puede haber entre Cristo y Satanás? ¿Qué relación entre el creyente y el incrédulo?
"Niasa'a chi sülaülashikai surulaat nürütkaakalaka nünainmüin Pablo sünain nüsakirüin nia:—¿Shiimainjasa'aya wayuuin pia romano apashii?Nümakalaka Pablo nümüin:—Aa, shiima'inyan.","El comandante llegó junto Pablo y le preguntó:—Dime, ¿eres tú ciudadano romano?—Sí —contestó Pablo."
"Je wanaa sümaa tia, nnojotsü kasalajanain sümüin wayuu moonooinwaa sümaa tü nüshajalakat Moisés, süka nnojolüin eejatüin shia. Mayaainje'e nnojolüin nayouktajaain nünüiki Maleiwa, maa aka Adán, ouktüshi'iya ne'e waneepia napüshua'ale'eya süka wayuuin kaainjaralii naya.¿Jamüsü waneejatüka'a tü aapuushikat wamüin nütüma chi Maleiwakai suulia tü aapuushikat wamüin nütüma Adán? 15Sükajee kaainjalain Adán, shi'rüin ouktaa tü wayuukolüirua süpüshua. Alu'usa tü naapakat wamüin chi Maleiwakai nünainjee Jesucristo, alana'aleesia ma'i sünain anain shia. Anamiashaatashi ma'i chi Maleiwakai süpüla naapüin chi Nüchonkai wamüin. Je tü kasa anasü naa'inrakat Cristo, süpülajatü wayuu süpüshua'ale'eya. 16Müshi taya tachikua: Tü naapakat wamüin chi Maleiwakai, alana'aleesia ma'i sünain anain shia. Otta tü naapakat wamüin Adán, mojusü. Saa'ujee naainjala waneeshia wayuu, kasalajanasü sümüin saainjala wayuu süpüshua sümaa sükatalaain nuulia Maleiwa. Otta saa'u tü naa'inrakat Cristo, anajiraajeerü wayuu watta saalin nümaa Maleiwa. 17Saa'u naainjala Adán, o'ttüsü wayuu süpüshua sünain kaainjalaa je ouktüshii naya saaliijee. Otta saa'u tü naa'inrakat Jesucristo, chi wayuu aapaakai na'anasia Maleiwa süpüla anajiraainjachin nümaa, katsüinsü naa'in sünain anoujaa. 18Tamüshii paala jia jüchikua: Tü naapakat chi Maleiwakai wamüin nünainjee Cristo, alana'aleesia ma'i sünain anain. Otta tü naapakat wamüin Adán, mojusü. Nükajee Adán, saa'u kaainjalain nia, e'itaanüsü wayuu süpüshua nütüma Maleiwa süpüla süsalainjatüin saainjala sümaa katatüinjatüin nuulia. Otta nükajee Cristo, saa'u tü anasü naa'inrakat sünain ouktüin waa'ujee, nnojoleerü kasalajanain wamüin waainjala. Taashishii waya suulia süsalaa waainjala je müinaya nnojoliin akatannüin nuulia Maleiwa. 19Saa'ujee moonooin Adán sümaa nünüiki Maleiwa, o'ttüsü wayuu ütamüinre'eya sünain kaainjalaa. Otta müsia joolu'u, saa'ujee noonooin Jesucristo sümaa nünüiki Maleiwa, eeitpa süpüla anajiraain wayuu maleekalia. 20Mapa kakalia nüchikijee Adán, aapünüsü sümüin tü wayuu judíokalüirua tü nüshajakat Moisés nütüma Maleiwa. Aapünüsü shia süka nücheküin Maleiwa shiyaawatüinjatüin wayuu sünain shiimüin kaainjaraliin naya. Otta müsia joolu'u, mayaainje kaainjaralüin ma'i tü wayuukolüirua, nountüitpa anajiraain naya nümaa Maleiwa süka anamiashaatain ma'i nia namüin. 21Tü taküjüitpakat achiki jümüin, müsü mayaa: Na wayuu süchepchiakana kaainjalaa, oukteena naya napüshua sümaa katatüin naya nuulia Maleiwa. Otta wayakana, nnojoleena nükatalüin nuulia, süka anamiashaatain ma'i nia. Saa'u wanoujain nünain chi Wasenyotsekai Jesucristo, wountüin wapüshua anajirawaa nümaa Maleiwa sümaa su'wanajaain waa'in süpüla chainjanain waya nümaa weinshi.","Antes que se promulgara la ley, ya existía el pecado en el mundo, pero al no haber ley, tampoco el pecado podía ser sancionado. Y, sin embargo, la muerte ejerció su imperio desde Adán hasta Moisés, incluso sobre quienes no pecaron con una transgresión como la de Adán, que es figura del que había de venir. 15Por más que no hay comparación entre el delito y el don. Porque si el pecado de uno solo acarreó a todos la muerte, la gracia de Dios, es decir, el don gratuito de otro hombre, Jesucristo, se volcó mucho más abundantemente sobre todos. 16Y existe otra diferencia entre el pecado del uno y el don del otro, ya que el juicio a partir de un solo delito terminó en sentencia condenatoria, mientras que el don, a partir de muchos delitos, terminó en sentencia absolutoria. justificación. Ver nota a 17Si, pues, por el delito de uno, de solamente uno, la muerte implantó su reinado, con mucha mayor razón vivirán y reinarán a causa de uno solo, Jesucristo, los que han recibido con tanta abundancia el don gratuito de la justicia. 18En resumen, si el delito de uno acarreó a todos la condena, así también la fidelidad acto de justicia, que en el caso de la relación con Dios es un acto de obediencia o fidelidad. de uno es para todos fuente de salvación que produce vida. justificación de vida. 19Y si la desobediencia de uno solo hizo a muchos pecadores, también la obediencia de uno solo muchos serán constituidos justos Ver nota a 20En cuanto a la ley, únicamente sirvió para que el delito se multiplicara. Pero cuanto más se multiplicó el pecado, tanto más abundante fue la gracia. 21Así que, lo mismo que el pecado implantó el reinado de la muerte, ahora será la gracia la que reine por la justicia, Ver nota a 17. conduciéndonos a la vida eterna por medio de Jesucristo, Señor nuestro."
"Je Pedro nümaa Juan, ne'itaakalaka najapü naa'uirua shiyaawase nachuntüin süpüla nikerolüinjachin chi Naa'inkai Maleiwa sulu'umüin naa'inrua na wayuukana. Nikerotkalaja'ayaka sulu'umüin naa'inrua.","Les impusieron, pues, las manos y recibieron el Espíritu Santo."
"Mayaa sü ja'yuuin, asukajaanüshi Piipa natuma na ekirajüliikana.","Apenas amaneció, Pipo fue echado de menos por los maestros."
"Nüntakalaka wane wayuu kanüliashi Jairo, wane laülaashi sulu'u tü ekirajüleekat tü judíokolüirua. Je ni'rapa Jesús, nüsapainyo'ukashi nia nümülatu'umüin sünain","Entonces llegó uno de los jefes de la sinagoga, llamado Jairo, que, al ver Jesús, se postró a sus pies,"
"“Taataa, na tekirajüinkana, na aneekuushikana pütüma sa'akajee wayuu, tee'iyatüin pukuaippa namüin sünain anashaatain ma'i pia. Saa'u püpüshin naya, pi'itaain naya süpüla nayainjanain na tekirajüinkana. Je noonooitpain sümaa pünüiki.","Te he dado a conocer a quienes me confiaste sacándolos del mundo. Eran tuyos; tú me los confiaste, y han obedecido tu mensaje."
"Je najütakalaka wane karaloukta namaa nayakana, müsü sünüikü yaa:Wayakana Aluwataaushikana je wayakana laülaayuushiikana, juwalayuukana, wasaküin jia, wawalayuu, jiakana gentilekana kepiakana cha'aya Antioquía, je sulu'u süpüshua'a tü mmakat Siria otta Cilicia.","a quienes encomendaron entregar esta carta:«Los apóstoles y los demás hermanos dirigentes envían saludos a sus hermanos no judíos de Antioquía, Siria y Cilicia."
"Ja'itaina wainmain waya, wanaawajiraasü waa'in wapüshua wanaa sümaa weküin tü waneesükat pan.","Porque al haber un solo pan del que todos participamos, nosotros, que somos muchos, formamos un solo cuerpo."
Anasü müleka ichere jia waneepia sünain tü shiimüinkat ekirajünakat anain jia.,"De todos modos, sigamos adelante por el camino recorrido."
Nasakirakalaka Jesús:—¿Kasa waa'inrüinjatka süpüla wekeraajüinjatüin tü nüchekakat Maleiwa wapüleerua? —namakalaka.,Ellos le preguntaron:—¿Qué debemos hacer para portarnos como Dios quiere?
"Je wane anuaya su'unnaa wane jouktai, ja'itairü miyo'uin tü anuakat, apalaitaasü süka wane ojununtia jo'uuchon nütüma chi süpü'üyakai.",Lo mismo los barcos: incluso los más grandes y en momentos de recio temporal son gobernados a voluntad del piloto por un timón muy pequeño.
Te'rakalaka wane aapieeirua wattashaata ma'i saalii je taapüin nee'irain. Pasanainsü nachiki tü einaseekat je na pienchishii kato'uchiikana je na laülaayuukana.,"Y escuché en la visión la voz de innumerables ángeles que estaban alrededor del trono, de los seres vivientes y de los ancianos. Eran miríadas de miríadas, miles de miles,"
"Nantakalaka wane pienchishii wayuu tooloyuu nünainmüin Jesús sünain nalü'üjiraain wane wayuu ayuuishi shii'iree niiyajeein nia. Oukta asa'achi, oukta atünachi.","Le trajeron entonces, entre cuatro, un paralítico."
"Naakatawalaja'a joo wane shipekiakat chi Anneetchonkai. Eirakaashi joo taya nümüin. Akutkujaayaa müsü tü mmakat. Otta chi ka'ikai, epiyuushijaashi sümaa kojoin ma'i tü piyuushikat. Otta chi kashikai, eishojooshi maa aka saa'in wane isha.",Vi cómo el Cordero rompía el sexto sello. Se produjo entonces un formidable terremoto; el sol se oscureció como si se vistiera de luto; la luna se volvió completamente como sangre;
"Müsü nünüiki Jesús sümüin tü wayuukolüirua sünain ekirajaa. Müleka shiyaawatüle saa'u tü nümakat sümüin, ayatshia nia ekirajüin soo'omüin.","Con estas y otras muchas parábolas les anunciaba Jesús el mensaje, en la medida en que podían comprenderlo."
"Anakaja joolu'u müleka ju'unüle süpüla jüküjainjatüin nüchiki nümüin Pedro je namüin na waneeirua nikirajüinkana. Meena jia namüin: “O'uneechi joolu'u nia jüpüleerua Galileamüin. Ji'reechi nia cha'aya maa aka tü nümakat paala jümüin”, meena jia —nümakalaka namüin.","Ahora vayan y anuncien a sus discípulos, y también Pedro, que él va delante de ustedes Galilea. Allí lo verán, tal y como él les dijo."
"Asakitshijase'e taya: ‘¿Jarai pia, Laülaashikalee?’. Süsouktakalaka tü pütchikat te'ipajee: ‘Taya Jesús chi Nazaretje'ewaikai, chi müliakai aa'in pütüma sünain pulojüin ma'i süchiirua tü wayuu tamaajatkalüirua’.","«¿Quién eres, Señor?», pregunté. «Soy Jesús de Nazaret, a quien tú persigues», me contestó."
Nulumase,Su enramada
"Wanaa sümaa nu'uninnüin Jesús natüma na surulaatkana eemüinjachire nükachennüinjachin natüma, antüshi Jerusalénmüin wane wayuu Cireneje'ewai kanüliashi Simón, chi nüshikai Alejandro oo'ulaka Rufo. Nüta'ünnakalaka joo natüma na surulaatkana süpüla nülü'üjainjatüin tü wunu'u akachennüinjachikat anain Jesús.","Y a uno que pasaba por allí al volver del campo, a un tal Simón, natural de Cirene, padre de Alejandro y Rufo, lo obligaron a cargar con la cruz de Jesús."
"Je tü ejituukat eere arülain mma saa'u ipa, shia nakuaippa wayuu eekai naapüin sümaa talataa aa'in nünüiki Maleiwa aküjünakat namüin. Müshii aka naya saa'in tü pünajüt ajulujaakat. Anoujashii naya motso'o ne'e. Otta ne'rapa müliaa sünainjee tü nanoulakat, oo'ulaa müshiija suulia anoujaa.","La semilla que cayó sobre piedras representa a los que escuchan el mensaje y lo reciben con alegría; pero son tan superficiales que, aunque de momento creen, en cuanto llegan las dificultades abandonan."
"Anuu wane pütchi shiimüin, müsü mayaa: “Chi wayuu eekai kee'ireein naa'in laülawaa napüleerua na anoujashiikana sulu'u tü outkajaaleekat, anashaatasü ma'i tü nüchekakat nüpüleerua”, müsü.","Es esta una palabra digna de crédito: quien aspira al episcopado, aspira a una noble tarea."
Aashajaashi Juan püchiki.,Juan habla sobre ti.
"Müleka sunujunnule wane kasa, eweeteerü süchikua. Müsüya aka tü nüchikikat chi Maleiwakai. Ja'itairü nnojolüin aküjünüin paala sümüin wayuu sainküin mmakat süpüshua, aküjüneerü joolu'u sümüin.","Pues nada hay escondido que no haya de ser descubierto, ni hay nada hecho en secreto que no haya de conocerse y salir a la luz."
"Nnojotsü lotüin nekiiru'u sünain kasain wayuu tü aainjalaakat, süka nayouktüin anoujaa tanain.",El pecado está en que ellos no creen en mí;
"Tee'iyatüitpa jümüin sünain anajiraain wayuu nümaa Maleiwa, nnojotsü sükajeejatüin naa'inrüin tü nümakat Moisés namüin, sükajeejatü nanoujain nünain Jesús sünain ouktüin saa'u naainjala.","Sostengo, en efecto, que Dios justifica al ser humano mediante la fe y no por la observancia de la ley."
"Je nnojoliiwa'aya no'unüin sulu'u tü anuakat, arütkaashi wane karalouktamaajachi nünainmüin Jesús sünain nümüin nümüin:—Ekirajüikalee, pümaajeechi taya eepünaale pia —nümakalaka nümüin.","Allí se le acercó un maestro de la ley, que le dijo:—Maestro, estoy dispuesto a seguirte adondequiera que vayas."
